"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2010,2014,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","99.7","99.7",NULL,NULL,"97.5","102","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","61.9","61.9",NULL,NULL,"60.7","63.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","8.4","8.4",NULL,NULL,"7.9","8.8","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","58.0","58",NULL,NULL,"54.6","61.6","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2010,2014,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","78.1","78.1",NULL,NULL,"76.8","79.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","62.1","62.1",NULL,NULL,"60.5","63.7","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","99.2","99.2",NULL,NULL,"97.1","101.5","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","31.9","31.9",NULL,NULL,"24.5","40.4","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.5","0.5",NULL,NULL,"0.4","0.6","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","58.5","58.5",NULL,NULL,"55","62.1","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2014,2018,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.6","0.6",NULL,NULL,"0.5","0.7","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.5","0.5",NULL,NULL,"0.4","0.7","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","59.1","59.1",NULL,NULL,"57.9","60.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","59.8","59.8",NULL,NULL,"58.3","61.4","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","100.4","100.4",NULL,NULL,"98.1","102.7","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2014,2018,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","52.8","52.8",NULL,NULL,"51.8","53.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2014,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","26.8","26.8",NULL,NULL,"17.4","38.9","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","39.6","39.6",NULL,NULL,"32.5","47.7","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2010,2014,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","61.1","61.1",NULL,NULL,"59.5","62.7","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2014,2018,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","11.5","11.5",NULL,NULL,"7.9","15.8","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","58.7","58.7",NULL,NULL,"57.5","59.9","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2008,2012,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","77.8","77.8",NULL,NULL,"76.5","79.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","71.9","71.9",NULL,NULL,"70","73.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","75.7","75.7",NULL,NULL,"73.8","77.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2015,2019,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","64.4","64.4",NULL,NULL,"62.7","66.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","9.4","9.4",NULL,NULL,"5.9","14","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2014,2018,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","14.2","14.2",NULL,NULL,"8","23","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","44.3","44.3",NULL,NULL,"43","45.7","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","55.5","55.5",NULL,NULL,"54.4","56.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","57.5","57.5",NULL,NULL,"56.3","58.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.4","0.4",NULL,NULL,"0.3","0.5","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2010,2014,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","43.9","43.9",NULL,NULL,"42.6","45.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","98.2","98.2",NULL,NULL,"96","100.4","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2008,2012,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","21.8","21.8",NULL,NULL,"12.7","34.2","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2015,2019,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.6","0.6",NULL,NULL,"0.5","0.8","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","42.5","42.5",NULL,NULL,"41.3","43.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","69.3","69.3",NULL,NULL,"68.1","70.6","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","77.5","77.5",NULL,NULL,"76.2","78.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2018,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","54.1","54.1",NULL,NULL,"52.9","55.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.3","0.3",NULL,NULL,"0.2","0.4","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","77.7","77.7",NULL,NULL,"76.4","79","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2018,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","41.0","41",NULL,NULL,"39.8","42.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","27.4","27.4",NULL,NULL,"18.1","39.1","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.5","0.5",NULL,NULL,"0.4","0.6","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","56.2","56.2",NULL,NULL,"52.8","59.7","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2008,2012,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","19.1","19.1",NULL,NULL,"12.8","27","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2010,2014,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","81.2","81.2",NULL,NULL,"79.2","83.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","69.7","69.7",NULL,NULL,"68.5","71","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2008,2012,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","18.2","18.2",NULL,NULL,"10.3","29.5","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2010,2014,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.3","0.3",NULL,NULL,"0.3","0.4","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2011,2015,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","43.7","43.7",NULL,NULL,"42.4","45.1","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","22.6","22.6",NULL,NULL,"15","32.3","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2015,2019,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","51.4","51.4",NULL,NULL,"48.2","54.6","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","8.8","8.8",NULL,NULL,"8.3","9.2","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2015,2019,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","13.1","13.1",NULL,NULL,"7.4","21.2","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2015,2019,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","75.4","75.4",NULL,NULL,"74.1","76.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2014,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.5","0.5",NULL,NULL,"0.4","0.6","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2015,2019,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","62.4","62.4",NULL,NULL,"60.8","63.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2013,2017,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","96.1","96.1",NULL,NULL,"94","98.3","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2012,2016,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","62.9","62.9",NULL,NULL,"61.3","64.5","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2008,2012,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","8.4","8.4",NULL,NULL,"7.9","8.8","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2008,2012,"AR","Arkansas","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","88.0","88",NULL,NULL,"85.9","90.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2014,2018,"AR","Arkansas","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","43.4","43.4",NULL,NULL,"36.4","51.3","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-92.27449074299966 34.74865012400045)",NULL,"05","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
